,호선,역명
33888,3호선,잠원역
33889,3호선,잠원역
33890,3호선,고속터미널역
33891,3호선,고속터미널역
33892,3호선,교대(법원.검찰청)역
33893,3호선,교대(법원.검찰청)역
33894,3호선,남부터미널(예술의전당)역
33895,3호선,남부터미널(예술의전당)역
33896,3호선,양재(서초구청)역
33897,3호선,양재(서초구청)역
33898,3호선,매봉역
33899,3호선,매봉역
33900,3호선,도곡역
33901,3호선,도곡역
33902,3호선,대치역
33903,3호선,대치역
33904,3호선,학여울역
33905,3호선,학여울역
33906,3호선,대청역
33907,3호선,대청역
33908,3호선,일원역
33909,3호선,일원역
33910,3호선,수서역
33911,3호선,수서역
33912,3호선,가락시장역
33913,3호선,가락시장역
33914,3호선,경찰병원역
33915,3호선,경찰병원역
33916,3호선,오금역
33917,3호선,오금역
33918,4호선,당고개역
33919,4호선,당고개역
33920,4호선,상계역
33921,4호선,상계역
33922,4호선,노원역
33923,4호선,노원역
33924,4호선,창동역
33925,4호선,창동역
33926,4호선,쌍문역
33927,4호선,쌍문역
33928,4호선,수유(강북구청)역
33929,4호선,수유(강북구청)역
33930,4호선,미아(서울사이버대학)역
33931,4호선,미아(서울사이버대학)역
33932,4호선,미아사거리역
33933,4호선,미아사거리역
33934,4호선,길음역
33935,4호선,길음역
33936,4호선,성신여대입구(돈암)역
33937,4호선,성신여대입구(돈암)역
33938,4호선,한성대입구(삼선교)역
33939,4호선,한성대입구(삼선교)역
33940,4호선,혜화역
33941,4호선,혜화역
33942,4호선,동대문역
33943,4호선,동대문역
33944,4호선,동대문역사문화공원(DDP)역
33945,4호선,동대문역사문화공원(DDP)역
33946,4호선,충무로역
33947,4호선,충무로역
33948,4호선,명동역
33949,4호선,명동역
33950,4호선,회현(남대문시장)역
33951,4호선,회현(남대문시장)역
33952,4호선,서울역
33953,4호선,서울역
33954,4호선,숙대입구(갈월)역
33955,4호선,숙대입구(갈월)역
33956,4호선,삼각지역
33957,4호선,삼각지역
33958,4호선,신용산역
33959,4호선,신용산역
33960,4호선,이촌(국립중앙박물관)역
33961,4호선,이촌(국립중앙박물관)역
33962,4호선,동작(현충원)역
33963,4호선,동작(현충원)역
33964,4호선,총신대입구(이수)역
33965,4호선,총신대입구(이수)역
33966,4호선,사당역
33967,4호선,사당역
33968,4호선,남태령역
33969,4호선,남태령역
33970,5호선,방화역
33971,5호선,방화역
33972,5호선,개화산역
33973,5호선,개화산역
33974,5호선,김포공항역
33975,5호선,김포공항역
33976,5호선,송정역
33977,5호선,송정역
33978,5호선,마곡역
33979,5호선,마곡역
33980,5호선,발산역
33981,5호선,발산역
33982,5호선,우장산역
33983,5호선,우장산역
33984,5호선,화곡역
33985,5호선,화곡역
33986,5호선,까치산역
33987,5호선,까치산역
33988,5호선,신정(은행정)역
33989,5호선,신정(은행정)역
33990,5호선,목동역
33991,5호선,목동역
33992,5호선,오목교(목동운동장앞)역
33993,5호선,오목교(목동운동장앞)역
33994,5호선,양평역
33995,5호선,양평역
33996,5호선,영등포구청역
33997,5호선,영등포구청역
33998,5호선,영등포시장역
33999,5호선,영등포시장역
34000,5호선,신길역
34001,5호선,신길역
34002,5호선,여의도역
34003,5호선,여의도역
34004,5호선,여의나루역
34005,5호선,여의나루역
34006,5호선,마포역
34007,5호선,마포역
34008,5호선,공덕역
34009,5호선,공덕역
34010,5호선,애오개역
34011,5호선,애오개역
34012,5호선,충정로(경기대입구)역
34013,5호선,충정로(경기대입구)역
34014,5호선,서대문역
34015,5호선,서대문역
34016,5호선,광화문(세종문화회관)역
34017,5호선,광화문(세종문화회관)역
34018,5호선,종로3가역
34019,5호선,종로3가역
34020,5호선,을지로4가역
34021,5호선,을지로4가역
34022,5호선,동대문역사문화공원(DDP)역
34023,5호선,동대문역사문화공원(DDP)역
34024,5호선,청구역
34025,5호선,청구역
34026,5호선,신금호역
34027,5호선,신금호역
34028,5호선,행당역
34029,5호선,행당역
34030,5호선,왕십리(성동구청)역
34031,5호선,왕십리(성동구청)역
34032,5호선,마장역
34033,5호선,마장역
34034,5호선,답십리역
34035,5호선,답십리역
34036,5호선,장한평역
34037,5호선,장한평역
34038,5호선,군자(능동)역
34039,5호선,군자(능동)역
34040,5호선,아차산(어린이대공원후문)역
34041,5호선,아차산(어린이대공원후문)역
34042,5호선,광나루(장신대)역
34043,5호선,광나루(장신대)역
34044,5호선,천호(풍납토성)역
34045,5호선,천호(풍납토성)역
34046,5호선,강동역
34047,5호선,강동역
34048,5호선,길동역
34049,5호선,길동역
34050,5호선,굽은다리(강동구민회관앞)역
34051,5호선,굽은다리(강동구민회관앞)역
34052,5호선,명일역
34053,5호선,명일역
34054,5호선,고덕역
34055,5호선,고덕역
34056,5호선,상일동역
34057,5호선,상일동역
34058,5호선,둔촌동역
34059,5호선,둔촌동역
34060,5호선,올림픽공원(한국체대)역
34061,5호선,올림픽공원(한국체대)역
34062,5호선,방이역
34063,5호선,방이역
34064,5호선,오금역
34065,5호선,오금역
34066,5호선,개롱역
34067,5호선,개롱역
34068,5호선,거여역
34069,5호선,거여역
34070,5호선,마천역
34071,5호선,마천역
34072,5호선,강일역
34073,5호선,강일역
34074,5호선,미사역
34075,5호선,미사역
34076,5호선,하남풍산역
34077,5호선,하남풍산역
34078,5호선,하남시청(덕풍·신장)역
34079,5호선,하남시청(덕풍·신장)역
34080,5호선,하남검단산역
34081,5호선,하남검단산역
34082,6호선,응암역
34083,6호선,응암역
34084,6호선,역촌역
34085,6호선,역촌역
34086,6호선,불광역
34087,6호선,불광역
34088,6호선,독바위역
34089,6호선,독바위역
34090,6호선,구산역
34091,6호선,구산역
34092,6호선,새절(신사)역
34093,6호선,새절(신사)역
34094,6호선,증산(명지대앞)역
34095,6호선,증산(명지대앞)역
34096,6호선,디지털미디어시티역
34097,6호선,디지털미디어시티역
34098,6호선,월드컵경기장(성산)역
34099,6호선,월드컵경기장(성산)역
34100,6호선,마포구청역
34101,6호선,마포구청역
34102,6호선,망원역
34103,6호선,망원역
34104,6호선,합정역
34105,6호선,합정역
34106,6호선,상수역
34107,6호선,상수역
34108,6호선,광흥창(서강)역
34109,6호선,광흥창(서강)역
34110,6호선,대흥(서강대앞)역
34111,6호선,대흥(서강대앞)역
34112,6호선,공덕역
34113,6호선,공덕역
34114,6호선,효창공원앞역
34115,6호선,효창공원앞역
34116,6호선,삼각지역
34117,6호선,삼각지역
34118,6호선,녹사평(용산구청)역
34119,6호선,녹사평(용산구청)역
34120,6호선,이태원역
34121,6호선,이태원역
34122,6호선,한강진역
34123,6호선,한강진역
34124,6호선,버티고개역
34125,6호선,버티고개역
34126,6호선,약수역
34127,6호선,약수역
34128,6호선,청구역
34129,6호선,청구역
34130,6호선,신당역
34131,6호선,신당역
34132,6호선,동묘앞역
34133,6호선,동묘앞역
34134,6호선,창신역
34135,6호선,창신역
34136,6호선,보문역
34137,6호선,보문역
34138,6호선,안암(고대병원앞)역
34139,6호선,안암(고대병원앞)역
34140,6호선,고려대(종암)역
34141,6호선,고려대(종암)역
34142,6호선,월곡(동덕여대)역
34143,6호선,월곡(동덕여대)역
34144,6호선,상월곡(한국과학기술연구원)역
34145,6호선,상월곡(한국과학기술연구원)역
34146,6호선,돌곶이역
34147,6호선,돌곶이역
34148,6호선,석계역
34149,6호선,석계역
34150,6호선,태릉입구역
34151,6호선,태릉입구역
34152,6호선,화랑대(서울여대입구)역
34153,6호선,화랑대(서울여대입구)역
34154,6호선,봉화산(서울의료원)역
34155,6호선,봉화산(서울의료원)역
34156,7호선,장암역
34157,7호선,장암역
34158,7호선,도봉산역
34159,7호선,도봉산역
34160,7호선,수락산역
34161,7호선,수락산역
34162,7호선,마들역
34163,7호선,마들역
34164,7호선,노원역
34165,7호선,노원역
34166,7호선,중계역
34167,7호선,중계역
34168,7호선,하계역
34169,7호선,하계역
34170,7호선,공릉(서울과학기술대)역
34171,7호선,공릉(서울과학기술대)역
34172,7호선,태릉입구역
34173,7호선,태릉입구역
34174,7호선,먹골역
34175,7호선,먹골역
34176,7호선,중화역
34177,7호선,중화역
34178,7호선,상봉(시외버스터미널)역
34179,7호선,상봉(시외버스터미널)역
34180,7호선,면목역
34181,7호선,면목역
34182,7호선,사가정역
34183,7호선,사가정역
34184,7호선,용마산(용마폭포공원)역
34185,7호선,용마산(용마폭포공원)역
34186,7호선,중곡역
34187,7호선,중곡역
34188,7호선,군자(능동)역
34189,7호선,군자(능동)역
34190,7호선,어린이대공원(세종대)역
34191,7호선,어린이대공원(세종대)역
34192,7호선,건대입구역
34193,7호선,건대입구역
34194,7호선,뚝섬유원지역
34195,7호선,뚝섬유원지역
34196,7호선,청담역
34197,7호선,청담역
34198,7호선,강남구청역
34199,7호선,강남구청역
34200,7호선,학동역
34201,7호선,학동역
34202,7호선,논현역
34203,7호선,논현역
34204,7호선,반포역
34205,7호선,반포역
34206,7호선,고속터미널역
34207,7호선,고속터미널역
34208,7호선,내방역
34209,7호선,내방역
34210,7호선,이수역
34211,7호선,이수역
34212,7호선,남성역
34213,7호선,남성역
34214,7호선,숭실대입구(살피재)역
34215,7호선,숭실대입구(살피재)역
34216,7호선,상도역
34217,7호선,상도역
34218,7호선,장승배기역
34219,7호선,장승배기역
34220,7호선,신대방삼거리역
34221,7호선,신대방삼거리역
34222,7호선,보라매역
34223,7호선,보라매역
34224,7호선,신풍역
34225,7호선,신풍역
34226,7호선,대림(구로구청)역
34227,7호선,대림(구로구청)역
34228,7호선,남구로역
34229,7호선,남구로역
34230,7호선,가산디지털단지역
34231,7호선,가산디지털단지역
34232,7호선,철산역
34233,7호선,철산역
34234,7호선,광명사거리역
34235,7호선,광명사거리역
34236,7호선,천왕역
34237,7호선,천왕역
34238,7호선,온수(성공회대입구)역
34239,7호선,온수(성공회대입구)역
34240,8호선,암사역
34241,8호선,암사역
34242,8호선,천호(풍납토성)역
34243,8호선,천호(풍납토성)역
34244,8호선,강동구청역
34245,8호선,강동구청역
34246,8호선,몽촌토성(평화의문)역
34247,8호선,몽촌토성(평화의문)역
34248,8호선,잠실(송파구청)역
34249,8호선,잠실(송파구청)역
34250,8호선,석촌역
34251,8호선,석촌역
34252,8호선,송파역
34253,8호선,송파역
34254,8호선,가락시장역
34255,8호선,가락시장역
34256,8호선,문정역
34257,8호선,문정역
34258,8호선,장지역
34259,8호선,장지역
34260,8호선,복정역
34261,8호선,복정역
34262,8호선,산성역
34263,8호선,산성역
34264,8호선,남한산성입구(성남법원.검찰청)역
34265,8호선,남한산성입구(성남법원.검찰청)역
34266,8호선,단대오거리역
34267,8호선,단대오거리역
34268,8호선,신흥역
34269,8호선,신흥역
34270,8호선,수진역
34271,8호선,수진역
34272,8호선,모란역
34273,8호선,모란역
34274,8호선,남위례역
34275,8호선,남위례역
34276,1호선,서울역
34277,1호선,서울역
34278,1호선,시청역
34279,1호선,시청역
34280,1호선,종각역
34281,1호선,종각역
34282,1호선,종로3가역
34283,1호선,종로3가역
34284,1호선,종로5가역
34285,1호선,종로5가역
34286,1호선,동대문역
34287,1호선,동대문역
34288,1호선,신설동역
34289,1호선,신설동역
34290,1호선,제기동역
34291,1호선,제기동역
34292,1호선,청량리(서울시립대입구)역
34293,1호선,청량리(서울시립대입구)역
34294,1호선,동묘앞역
34295,1호선,동묘앞역
34296,2호선,시청역
34297,2호선,시청역
34298,2호선,을지로입구역
34299,2호선,을지로입구역
34300,2호선,을지로3가역
34301,2호선,을지로3가역
34302,2호선,을지로4가역
34303,2호선,을지로4가역
34304,2호선,동대문역사문화공원(DDP)역
34305,2호선,동대문역사문화공원(DDP)역
34306,2호선,신당역
34307,2호선,신당역
34308,2호선,상왕십리역
34309,2호선,상왕십리역
34310,2호선,왕십리(성동구청)역
34311,2호선,왕십리(성동구청)역
